1	... (Mutter) [Schreiber] [nicht dokumentiert]
1	... (Musikh�ndler, aus Weimar) [Schreiber] [nicht dokumentiert]
1	... (Milit�r aus Gera) [Schreiber] [nicht dokumentiert]
1	... (Maler) [Verfasser] [nicht dokumentiert]
1	... (Maler) [Schreiber] [nicht dokumentiert]
1	... (Magister) [Schreiber] [nicht dokumentiert]
1	... (Leutnant) [Schreiber] [nicht dokumentiert]
1	... (Lehrer) [Schreiber] [nicht dokumentiert]
1	... (Landrat in Zgierz) [Schreiber] [nicht dokumentiert]
1	... (Kgl. Landrat) [Verfasser] [nicht dokumentiert]
1	... (Kaufmann aus Hamburg) [Schreiber] [nicht dokumentiert]
1	... (Kaufmann aus Gera) [Schreiber] [nicht dokumentiert]
1	... (Kammerherr) [Schreiber] [nicht dokumentiert]
1	... (J�ger) [Schreiber] [nicht dokumentiert]
1	... (Jurist aus Berlin) [Schreiber] [nicht dokumentiert]
1	... (Inspektor aus Calau) [Schreiber] [nicht dokumentiert]
1	... (Hauptmann, Platzmajor) [Verfasser] [nicht dokumentiert]
1	... (F�rber aus Detmold) [Schreiber] [nicht dokumentiert]
1	... (Feuerwerker) [Schreiber] [nicht dokumentiert]
1	... (Ev. - luth. Pfarramt der Paulusgemeinde) [Ver [nicht dokumentiert]
1	... (Dr.Ing. Min. f. Volksbildung) [Schreiber] [nicht dokumentiert]
1	... (Dr.-Ing.) [Verfasser] [nicht dokumentiert]
1	... (Dr., aus Dresden) [Schreiber] [nicht dokumentiert]
1	... (Dr., Hofrat, Dresden) [Schreiber] [nicht dokumentiert]
1	... (Dr., B�rgermeister) [Verfasser] [nicht dokumentiert]
1	... (Direktor) [Verfasser] [nicht dokumentiert]
1	... (Corporal) [Schreiber] [nicht dokumentiert]
1	... (Comte) [Schreiber] [nicht dokumentiert]
1	... (Capit. d. Artillerie) [Schreiber] [nicht dokumentiert]
1	... (Canzleyaufwart) [Schreiber] [nicht dokumentiert]
1	... (Bereichsleiter) [Verfasser] [nicht dokumentiert]
1	... (Archivar) [Verfasser] [nicht dokumentiert]
1	... (Apotheker in Dohna) [Schreiber] [nicht dokumentiert]
1	... (Amtsrichter) [Verfasser] [nicht dokumentiert]
1	... (Advokat) [Schreiber] [nicht dokumentiert]
1	... (Advokat in Pirna) [Schreiber] [nicht dokumentiert]
1	... (Adjudant im Generalstab) [Verfasser] [nicht dokumentiert]
1	-Berneker Ges.) [Verfasser] [nicht dokumentiert]
1	,... [nicht dokumentiert]
1	, [Herr] ... [Schreiber] [nicht dokumentiert]
1	, [Herr] ... (Kaufmann) [Schreiber] [nicht dokumentiert]
1	, Ursula [Verfasser/in] [nicht dokumentiert]
1	, Stefan [Verfasser] [nicht dokumentiert]
1	, Robert [Verfasser] [nicht dokumentiert]
1	, Otto [Verfasser] [nicht dokumentiert]
1	, M... [Schreiber] [nicht dokumentiert]
1	, Karl [?] [Verfasser] [nicht dokumentiert]
1	, J. D. [Verfasser] [nicht dokumentiert]
1	, Guime [?] [Verfasser] [nicht dokumentiert]
1	, G... [Schreiber] [nicht dokumentiert]
1	, Friedel [Verfasserin] [nicht dokumentiert]
1	, Felicitas [Verfasserin] [nicht dokumentiert]
1	, E. [Schreiber] [nicht dokumentiert]
1	, Chr. [Verfasser] [nicht dokumentiert]
1	, Caroline [Verfasser] [nicht dokumentiert]
1	, Adolf [Verfasser] [nicht dokumentiert]
1	, A... (Okrilla) [Schreiber] [nicht dokumentiert]
1	, ... [Schreiber] [nicht dokumentiert]
1	* [nicht dokumentiert]
1	) [nicht dokumentiert]
1	(in Frankfurt/M.) [Verfasser] [nicht dokumentiert]
1	(T.T.) [Adressat] [nicht dokumentiert]
1	(Stadtschreiber) ... [Verfasser] [nicht dokumentiert]
1	(Prof.) [nicht dokumentiert]
1	(Prof. [nicht dokumentiert]
1	(Pfarrer) [nicht dokumentiert]
1	(Pastor in W�rbzig) [Verfasser] [nicht dokumentiert]
1	(Pastor [nicht dokumentiert]
1	(Obrist) ... von [Verfasser] [nicht dokumentiert]
1	(Oberst, [nicht dokumentiert]
1	(Oberst) [nicht dokumentiert]
1	(Oberhofmeister) [nicht dokumentiert]
1	(Mutter) [Schreiber] [nicht dokumentiert]
1	(Kaufmann) [Adressat] [nicht dokumentiert]
1	(Kanzlei-Inspektor) [Adressat] [nicht dokumentiert]
1	(Kanoniker) [Schreiber] [nicht dokumentiert]
1	(Inspektor) [nicht dokumentiert]
1	(Hofrat) ... [Verfasser] [nicht dokumentiert]
1	(Hoffmeister) [nicht dokumentiert]
1	(Hauptreferent) ... [Verfasser] [nicht dokumentiert]
1	(Hauptmann) [nicht dokumentiert]
1	(Gymnasiallehrer) [Verfasser] [nicht dokumentiert]
1	(Gr�fin) [nicht dokumentiert]
1	(Generalmajor) [nicht dokumentiert]
1	(Generalmajor) ... [Verfasser] [nicht dokumentiert]
1	(Geheimer [nicht dokumentiert]
1	(Geh. [nicht dokumentiert]
1	(F�rst) [nicht dokumentiert]
1	(Freiherr) [nicht dokumentiert]
1	(Finanzrat) [nicht dokumentiert]
1	(Erzieherin) [Adressat] [nicht dokumentiert]
1	(Duce) [nicht dokumentiert]
1	(Dr.) [nicht dokumentiert]
1	(Dr.) [Verfasser] [nicht dokumentiert]
1	(Dr.) ... [Verfasser] [nicht dokumentiert]
1	(Dr.) ... (Chefarzt) [Verfasser] [nicht dokumentiert]
1	(Cadet) [nicht dokumentiert]
1	(Baronin) ... von den [Verfasser] [nicht dokumentiert]
1	(Baron) ... von den [Verfasser] [nicht dokumentiert]
1	(Apotheker) [Schreiber] [nicht dokumentiert]
1	(Amtshauptmann) ... von [Verfasser] [nicht dokumentiert]
1	(Advokat [nicht dokumentiert]
1	(?) [Verfasser/in] [nicht dokumentiert]
1	"[Interpret ""Hamlet""] [nicht dokumentiert]"
1	 g [nicht dokumentiert]
1	 Genannte Person
